index,date,name,category,value
1954,2023-02-01,New Hampshire,30,172.0
1955,2023-02-01,New Jersey,31,2159.0
1956,2023-02-01,New Mexico,32,138.0
1957,2023-02-01,New York,33,3021.0
1958,2023-02-01,New York City,1,912.0
1959,2023-02-01,North Carolina,34,2446.0
1960,2023-02-01,North Dakota,35,44.0
1961,2023-02-01,Ohio,36,2337.0
1962,2023-02-01,Oklahoma,37,987.0
1963,2023-02-01,Oregon,38,537.0
1964,2023-02-01,Pennsylvania,39,3677.0
1965,2023-02-01,Rhode Island,40,59.0
1966,2023-02-01,South Carolina,41,1389.0
1967,2023-02-01,South Dakota,42,155.0
1968,2023-02-01,Tennessee,43,1920.0
1969,2023-02-01,Texas,44,5143.0
1970,2023-02-01,Utah,45,35.0
1971,2023-02-01,Vermont,46,52.0
1972,2023-02-01,Virginia,47,1703.0
1973,2023-02-01,Washington,48,1405.0
1974,2023-02-01,West Virginia,49,499.0
1975,2023-02-01,Wisconsin,50,972.0
1976,2023-02-01,Wyoming,51,12.0
1977,2023-03-01,Alabama,2,428.0
1978,2023-03-01,Alaska,3,0.0
1979,2023-03-01,Arizona,4,973.0
1980,2023-03-01,Arkansas,5,148.0
1981,2023-03-01,California,6,5882.0
1982,2023-03-01,Colorado,7,715.0
1983,2023-03-01,Connecticut,8,244.0
1984,2023-03-01,Delaware,9,83.0
1985,2023-03-01,District of Columbia,0,0.0
1986,2023-03-01,Florida,10,3562.0
1987,2023-03-01,Georgia,11,1232.0
1988,2023-03-01,Hawaii,12,16.0
1989,2023-03-01,Idaho,13,235.0
1990,2023-03-01,Illinois,14,1775.0
1991,2023-03-01,Indiana,15,1208.0
1992,2023-03-01,Iowa,16,493.0
1993,2023-03-01,Kansas,17,383.0
1994,2023-03-01,Kentucky,18,1285.0
1995,2023-03-01,Louisiana,19,362.0
1996,2023-03-01,Maine,20,211.0
1997,2023-03-01,Maryland,21,1036.0
1998,2023-03-01,Massachusetts,22,751.0
1999,2023-03-01,Michigan,23,1810.0
2000,2023-03-01,Minnesota,24,1359.0
2001,2023-03-01,Mississippi,25,436.0
2002,2023-03-01,Missouri,26,835.0
2003,2023-03-01,Montana,27,81.0
2004,2023-03-01,Nebraska,28,333.0
2005,2023-03-01,Nevada,29,260.0
2006,2023-03-01,New Hampshire,30,75.0
2007,2023-03-01,New Jersey,31,1252.0
2008,2023-03-01,New Mexico,32,145.0
2009,2023-03-01,New York,33,2492.0
2010,2023-03-01,New York City,1,456.0
2011,2023-03-01,North Carolina,34,1667.0
2012,2023-03-01,North Dakota,35,77.0
2013,2023-03-01,Ohio,36,2705.0
2014,2023-03-01,Oklahoma,37,1011.0
2015,2023-03-01,Oregon,38,638.0
2016,2023-03-01,Pennsylvania,39,3116.0
2017,2023-03-01,Rhode Island,40,32.0
2018,2023-03-01,South Carolina,41,732.0
2019,2023-03-01,South Dakota,42,65.0
2020,2023-03-01,Tennessee,43,1345.0
2021,2023-03-01,Texas,44,3615.0
2022,2023-03-01,Utah,45,138.0
2023,2023-03-01,Vermont,46,14.0
2024,2023-03-01,Virginia,47,870.0
2025,2023-03-01,Washington,48,1122.0
2026,2023-03-01,West Virginia,49,323.0
2027,2023-03-01,Wisconsin,50,1027.0
2028,2023-03-01,Wyoming,51,24.0
2029,2023-04-01,Alabama,2,103.0
2030,2023-04-01,Alaska,3,0.0
2031,2023-04-01,Arizona,4,356.0
2032,2023-04-01,Arkansas,5,61.0
2033,2023-04-01,California,6,1969.0
2034,2023-04-01,Colorado,7,413.0
2035,2023-04-01,Connecticut,8,51.0
2036,2023-04-01,Delaware,9,33.0
2037,2023-04-01,District of Columbia,0,0.0
2038,2023-04-01,Florida,10,1676.0
2039,2023-04-01,Georgia,11,158.0
2040,2023-04-01,Hawaii,12,11.0
2041,2023-04-01,Idaho,13,25.0
2042,2023-04-01,Illinois,14,889.0
2043,2023-04-01,Indiana,15,278.0
2044,2023-04-01,Iowa,16,218.0
2045,2023-04-01,Kansas,17,93.0
2046,2023-04-01,Kentucky,18,246.0
2047,2023-04-01,Louisiana,19,14.0
2048,2023-04-01,Maine,20,35.0
2049,2023-04-01,Maryland,21,218.0
2050,2023-04-01,Massachusetts,22,219.0
2051,2023-04-01,Michigan,23,762.0
2052,2023-04-01,Minnesota,24,692.0
2053,2023-04-01,Mississippi,25,136.0
2054,2023-04-01,Missouri,26,404.0
2055,2023-04-01,Montana,27,25.0
2056,2023-04-01,Nebraska,28,92.0
2057,2023-04-01,Nevada,29,33.0
2058,2023-04-01,New Hampshire,30,17.0
2059,2023-04-01,New Jersey,31,357.0
2060,2023-04-01,New Mexico,32,57.0
2061,2023-04-01,New York,33,1026.0
2062,2023-04-01,New York City,1,140.0
2063,2023-04-01,North Carolina,34,447.0
2064,2023-04-01,North Dakota,35,11.0
2065,2023-04-01,Ohio,36,968.0
2066,2023-04-01,Oklahoma,37,108.0
2067,2023-04-01,Oregon,38,123.0
2068,2023-04-01,Pennsylvania,39,1107.0
2069,2023-04-01,Rhode Island,40,15.0
2070,2023-04-01,South Carolina,41,170.0
2071,2023-04-01,South Dakota,42,11.0
2072,2023-04-01,Tennessee,43,466.0
2073,2023-04-01,Texas,44,1322.0
2074,2023-04-01,Utah,45,0.0
2075,2023-04-01,Vermont,46,13.0
2076,2023-04-01,Virginia,47,375.0
2077,2023-04-01,Washington,48,582.0
2078,2023-04-01,West Virginia,49,53.0
2079,2023-04-01,Wisconsin,50,361.0
2080,2023-04-01,Wyoming,51,0.0
